source_file,doc_id,locus,context_word,logogram,integer,fraction_seq,uncertain,restored,damaged,anomaly,is_kuro
HTtexts,KN Za 19:,.5,VINa,,6,,0,1,0,0,0
misctexts,KN Zb 40,a.1,MI* RI-DA-U,SE,,JE,0,1,0,0,0
misctexts,MA 2,a.1,DU-RA,,5,,0,1,0,0,0
misctexts,MA 2,b.1,-RE-TI,,4,,0,1,1,0,0
misctexts,MA 2,b.2,TI,,1,,0,1,0,0,0
misctexts,MA 2,b.2,JA-KU,,2,,0,0,0,0,0
misctexts,MA 4,a.1,TA *180B,,15,,0,0,0,0,0
misctexts,MA 4,a.1,*180L,,120,,0,0,0,0,0
misctexts,MA 4,a.1,*180+SA+L *601,,53,,0,0,0,0,0
misctexts,MA 4,a.1,*180+SA+B *600,,30,,0,0,0,0,0
misctexts,MA 4,b.1,A-...-JA,*180,137,,0,1,0,0,0
misctexts,MA 4,b.1,,,160,,0,1,0,0,0
misctexts,MA 6,a.1,*180+,,941,,0,1,0,0,0
misctexts,MA 6,a.1,*180+B *602,,45,,0,0,0,0,0
misctexts,MA 9,.3,*315/RO,,1,,0,1,0,0,0
misctexts,MI Zb 1,.1,SI-•-NE-TI,,1,,0,1,0,0,0
misctexts,MI Zb 1,.1,KA-QA,,2,,0,0,0,0,0
misctexts,MI Zb 1,.2,A-DU-ZA,,1,,0,0,0,0,0
misctexts,MI Zb 1,.2,TA2-TA-RE,,1,,0,0,0,0,0
misctexts,MI Zb 1,.3,TA2-TI-TE,,1,,0,0,0,0,0
misctexts,MI Zb 1,.3-4,O-KA-MI-ZA-SI-I-NA,,1,,0,0,0,0,0
misctexts,MI Zb 1,.5,O-TE-JA,,1,,0,0,0,0,0
misctexts,MI Zb 1,.6,RA-NA-TU-SU,,1,,0,0,0,0,0
misctexts,MI Zb 1,.6,NI-MI,,1,,0,0,0,0,0
misctexts,MI Zb 1,.6-7,TU-SU,,1,,0,0,0,0,0
misctexts,MI Zb 1,.7,MA-TI-ZA-I-TE,,1,,0,0,0,0,0
misctexts,MI Zb 1,.8,MA-TE-TI,,1,,0,0,0,0,0
misctexts,MI Zb 1,.8,MA-KA-I-TA,,1,,0,0,0,0,0
misctexts,PE 1,.2,KU-PA-RI,VIR,50,,0,1,0,0,0
misctexts,PE 1,.3,GRA+PA *574,,26,J,0,0,0,0,0
misctexts,PE 1,.3-4,E-KA,VIR,72,,0,1,0,0,0
misctexts,PE 1,.4-5,GRA+PA *574,,36,,0,0,0,0,0
misctexts,PE 6,a.2,JA,*316,1,,0,1,0,0,0
misctexts,PE 6,a.2,*303,,,H,0,0,0,0,0
misctexts,PE 6,b.1,-NA,,1,,0,1,0,0,0
misctexts,PE 6,b.2,FIC,,2,FK,0,1,0,0,0
misctexts,PE Zb 3),.1,,,20,,0,1,0,0,0
misctexts,PE Zb 3),.2,,,1,,0,1,0,0,0
misctexts,PE Zb 3),.3,,,,B,0,1,0,0,0
misctexts,PE Zb 3),.4,*303+,,2,,0,1,0,0,0
misctexts,PE Zb 3),.4,GRA,,1,W,0,0,0,0,0
misctexts,PH 12,b.1,,,,E,0,1,0,0,0
misctexts,PH 12,b.2,,,,EE,0,1,0,0,0
misctexts,PH 2,.1,A-SE-TU-QIf,,1,,0,0,0,0,0
misctexts,PH 2,.1-2,RA-O-DI-KI,,60,,0,0,0,0,0
misctexts,PH 2,.3,PI-RU-E-JU,,60,,0,0,0,0,0
misctexts,PH 2,.4,SE-SA-PA3,,60,,0,0,0,0,0
misctexts,PH 25,.1,VINa,,2,,0,1,0,0,0
misctexts,PH 28,b.1,vest.,,102,,0,1,1,0,0
misctexts,PH 28,b.2,,,2,,0,1,0,0,0
misctexts,PH 28,b.2,*304,,6,,0,0,0,0,0
misctexts,PH 28,b.3,,,6,,0,1,0,0,0
misctexts,PH 3,a.1,MA+ *556,,1,,0,1,0,0,0
misctexts,PH 3,a.2,MA+A *557,,1,,0,1,0,0,0
misctexts,PH 3,a.2,MA+MA *563,,,DD,0,0,0,0,0
misctexts,PH 3,a.3,MA+RU *558,,,DD,0,1,0,0,0
misctexts,PH 3,a.3,PA-RA,,,DD,0,0,0,0,0
misctexts,PH 3,a.4,,,1,,0,1,0,0,0
misctexts,PH 3,b.1,MI+JA *548,,,JE,0,1,0,0,0
misctexts,PH 3,b.2,SI,,,E,0,1,0,0,0
misctexts,PH 3,b.4,SI,,1,E,0,1,0,0,0
misctexts,PH 30,.1,-TI,,,E,0,1,1,0,0
misctexts,PH 30,a.2,RU,CAPm+KU *513,1,,0,1,0,0,0
misctexts,PH 30,a.2,MA-DI,OVISm,1,,0,0,0,0,0
misctexts,PH 30,a.3,+NE,,1,,0,1,0,0,0
misctexts,PH 30,a.3,KU-PA3-NU,SUS+SI+RE,1,,0,0,0,0,0
misctexts,PH 30,a.3-4,PA-TA-DA,,1,,0,1,0,0,0
misctexts,PH 30,a.4,KU-RO,CAPm+KU *513,1,,0,0,0,0,1
misctexts,PH 30,a.4,OVISm,,5,,0,0,0,0,0
misctexts,PH 30,a.4,OVISf,,3,,0,1,0,0,0
misctexts,PH 30,b.1,CAPf,,2,,0,1,0,0,0
misctexts,PH 30,b.1,OVISf,,1,,0,1,0,0,0
misctexts,PH 30,b.2,-DU-RI,CAPm,1,,0,1,1,0,0
misctexts,PH 30,b.3,NE,CAPm,1,,0,1,0,0,0
misctexts,PH 30,b.3,CAPf,,5,,0,0,0,0,0
misctexts,PH 30,b.4,,,1,,0,1,0,0,0
misctexts,PH 30,b.5,A-MI-DA-O,OVISm,1,,0,1,0,0,0
misctexts,PH 6),.1,,,,D,0,1,0,0,0
misctexts,PH 7,b.1,TA,,1,L,0,1,0,0,0
misctexts,PH 7,b.2,DA-RA,,,L,0,1,0,0,0
misctexts,PH 7,b.3,VINc,,,LE,0,1,0,0,0
misctexts,PH 8,a.1,*417VAS+L2 *663,,7,,0,1,0,0,0
misctexts,PH 8,a.2,VIR,,11,,0,1,0,0,0
misctexts,PH 8,a.2,*304,,2,,0,0,0,0,0
misctexts,PH 8,a.3,,,16,,0,1,0,0,0
misctexts,PH 8,a.4,*418VAS+L2 *664,,1,,0,0,0,0,0
misctexts,PH 8,b.1,*316,,1,,0,1,0,0,0
misctexts,PH 9,a1-2,|*317-QE-*353,,,Y,0,1,0,0,0
misctexts,PH 9,b1-2,VAS VINa,,1,JJ,0,1,0,0,0
misctexts,PH Wg 45,1-2,TI-MA-RU-WI-TE,*316+RO *639 VINa,90,,0,0,0,0,0
misctexts,PK 1.8,a.1,*305-WA-NA,*171,19,,0,0,0,0,0
misctexts,PK 1.8,a.2,,,180,,0,1,0,0,0
misctexts,PK 1.8,a.3-4,OLIV,,15,,0,1,0,0,0
misctexts,PK 1.8,a.4,OLIV,,10,,0,1,0,0,0
misctexts,PK 1.8,a.5,,,2,,0,1,0,0,0
misctexts,PK 1.8,a.7,,,20,,0,1,0,0,0
misctexts,PK 1.8,a.8,,,25,,0,1,0,0,0
misctexts,PK 1.8,a.9,,,20,,0,1,0,0,0
misctexts,PK 1.8,b.1,I-KU-JU-TI-Ib,GRA+PA *574,50,E,0,0,0,0,0
misctexts,PK 1.8,b.2,VINa+RA *594,,40,,0,0,0,0,0
misctexts,PK 1.8,b.2,VINa+KA *596,,10,,0,0,0,0,0
misctexts,PK 1.8,b.2-3,*312-TA2,GRA+PA *574,40,,0,1,0,0,0
misctexts,PK 1.8,b.3,,,20,,0,1,0,0,0
misctexts,PK Za 4,.1-2,A-KU-JU-PA-*118,,35,,0,0,0,0,0
misctexts,PK Zb 25),a.2,OVISf,,1,,0,1,0,0,0
misctexts,PK Zb 25),a.3,*310,,9,,0,1,0,0,0
misctexts,PK Zb 25),a.4,GRA,,5,,0,1,0,0,0
misctexts,PK Zb 25),b.3,,,3,,0,1,0,0,0
misctexts,SA Wc 1,a.1,,,10,,0,1,0,0,0
misctexts,SA Wc 1,a.2,TELA+SE,,200,,0,1,0,0,0
misctexts,SA Wc 1,a.3,OVIS,,7,,0,1,0,0,0
misctexts,SA Wc 1,a.4,OVIS,,46,,0,1,0,0,0
HTtexts,THE Zb 1,.1,U-*34-SI *86-SI-NI,,1,,0,1,0,0,0
misctexts,THE Zb 1,.1,*309a,,290,,0,1,0,0,0
HTtexts,THE Zb 1,.1-2,JE-DI,OLE+KI *618 J,1,,0,0,0,0,0
HTtexts,THE Zb 1,.2,U-*34-SI -SI-*118,KA,3,,0,1,0,0,0
misctexts,THE Zb 1,.2,*309b+•+KI+PU,,50,,0,1,0,0,0
misctexts,THE Zb 1,.2,*309a+DA+PU,,10,,0,1,0,0,0
misctexts,THE Zb 1,.2-3,PA-DA-RU,*309a+JU-KI,100,,0,0,0,0,0
HTtexts,THE Zb 1,.3,KA,,1,,0,0,0,0,0
HTtexts,THE Zb 1,.3,KA,vacat,4,,0,1,0,0,0
misctexts,THE Zb 1,.3,*309a+,,6,,0,1,0,0,0
misctexts,THE Zb 1,.3-4,VIR,,84,,0,0,0,0,0
HTtexts,THE Zb 1,.4,OLE+U *610,KA,31,,0,0,0,0,0
misctexts,THE Zb 1,.4,*309c+DA-•-JU,,17,,0,1,0,0,0
HTtexts,THE Zb 1,.4-.5,OLE+U *610,vacat,1,,0,0,0,0,0
HTtexts,THE Zb 1,.5,KA,,1,,0,1,0,0,0
HTtexts,THE Zb 1,.5,OLE+U *610,,2,,0,0,0,0,0
HTtexts,THE Zb 1,.5,KA-PA,,,J,0,1,0,0,0
HTtexts,THE Zb 1,.6,OLE+U *610,,6,J,0,1,0,0,0
misctexts,THE Zb 1,.6,*309b+RI-JU,,250,,0,1,0,0,0
misctexts,TY 3,a.1,ZA-*321,OLE+KI *618,15,E,0,1,0,0,0
misctexts,TY 3,a.1,OLE+U *610,,22,,0,0,0,0,0
misctexts,TY 3,a.1-2,NE KI+,,5,,0,1,0,0,0
misctexts,TY 3,a.2,OLE+OVISf *611,,3,J,0,0,0,0,0
misctexts,TY 3,a.2,OLE+U,,7,J,0,0,0,0,0
misctexts,TY 3,a.3,A-DU-,OLE+KI *618,51,,0,1,0,0,0
misctexts,TY 3,a.3,OLE+KI+U *619,,2,D,0,0,0,0,0
misctexts,TY 3,a.4,OLE+KI+ME *620,,1,,0,0,0,0,0
misctexts,TY 3,a.4,OLE+OVISf *611,,4,J,0,0,0,0,0
misctexts,TY 3,a.4,OLIV,,4,,0,1,0,0,0
misctexts,TY 3,a.5,A-DA,OLE+U *610,21,,0,0,0,0,0
misctexts,TY 3,a.5,OLE+MI *622,,2,,0,1,0,0,0
misctexts,TY 3,a.6,KO-A-DU-WA,OLE+,7,D,0,1,0,0,0
misctexts,TY 3,a.7,KI+,,5,,0,1,0,0,0
misctexts,TY 3,a.7,OLE+TU *621,,1,,0,0,0,0,0
misctexts,TY 3,b.1,KI-RI-SI,OLE+MI *622,6,,0,1,0,0,0
misctexts,TY 3,b.2,PI-KU-ZU,OLE+KI *618,4,,0,0,0,0,0
misctexts,TY 3,b.2,OLE+MI *622,,11,,0,1,0,0,0
misctexts,TY 3,b.3,OLE+NE *612,,2,,0,1,0,0,0
misctexts,TY 3,b.4,,,220,,0,1,0,0,0
misctexts,TY Zb 4,a.1-2,KI-RE-ZA,FIC,42,J,0,0,0,0,0
misctexts,TY Zb 4,a.2,ZA,,5,,0,0,0,0,0
misctexts,TY Zb 4,b.1-2,RO,GRA,47,,0,1,0,0,0
misctexts,ZA 10,a.1,TA-NA-TE,,2,,0,0,0,0,0
misctexts,ZA 10,a.1,PA+,,1,,1,1,0,0,0
misctexts,ZA 10,a.1-2,A-KU-MI-NA,,1,,0,0,0,0,0
misctexts,ZA 10,a.2,A-TA-NA-TE,,1,,0,0,0,0,0
misctexts,ZA 10,a.3,A-MI-DA-U,,1,,0,0,0,0,0
misctexts,ZA 10,a.3-4,A-DU-KU-MI-NA,,1,,0,0,0,0,0
misctexts,ZA 10,a.4-5,DA-I-PI-TA,,1,,0,0,0,0,0
misctexts,ZA 10,a.5,DU-RE-ZA-SE,,2,,0,0,0,0,0
misctexts,ZA 10,b.1,WA-*362,,2,,0,0,0,0,0
misctexts,ZA 10,b.1-2,DU-RE-ZA-SE,VINb,5,,0,0,0,0,0
misctexts,ZA 10,b.2,U-*49,,6,,0,0,0,0,0
misctexts,ZA 10,b.2-3,MA-ZA,,5,,0,0,0,0,0
misctexts,ZA 10,b.3,MA-KI-DE-TE,,5,,0,0,0,0,0
misctexts,ZA 10,b.3-4,SA-MA,,5,,0,0,0,0,0
misctexts,ZA 10,b.4,A-DE,,4,,0,0,0,0,0
misctexts,ZA 10,b.4-5,A-MI-TA,,3,,0,0,0,0,0
misctexts,ZA 10,b.5,RA2-RO-RE,,2,,0,0,0,0,0
misctexts,ZA 10,b.5-6,PA-JA-RE,,1,,0,0,0,0,0
misctexts,ZA 10,b.6,KA-KU-NE-TE,,,J,0,0,0,0,0
misctexts,ZA 10,b.6-7,TA,,2,,0,0,0,0,0
misctexts,ZA 10,b.7,DU,,1,,0,1,0,0,0
misctexts,ZA 14,.1,ME-KI-DI,,1,,0,0,0,0,0
misctexts,ZA 14,.1,QIf-*118,,1,,0,0,0,0,0
misctexts,ZA 14,.2,PU-NI-KA-SO,,3,,0,0,0,0,0
misctexts,ZA 14,.2,QA-TI-JU,,8,,0,0,0,0,0
misctexts,ZA 14,.3,KU-PI,,1,,0,0,0,0,0
misctexts,ZA 14,.3-4,TU-MI-TI-ZA-SE,,45,,0,1,0,0,0
misctexts,ZA 14,.4,PA-NU-QE,,2,,0,0,0,0,0
misctexts,ZA 15,a.2,QE-SI-ZU-E,,57,,0,0,0,0,0
misctexts,ZA 15,a.3,I-TI-NI-SA,,10,,0,0,0,0,0
misctexts,ZA 15,a.4,MI-ZA-SE,,3,,0,0,0,0,0
misctexts,ZA 15,a.4-5,Ib-NU-MA-RE,,6,,0,0,0,0,0
misctexts,ZA 15,a.5,SI-PI-KI,,2,J,0,0,0,0,0
misctexts,ZA 15,a.6,JA-SA-MU,,5,,0,0,0,0,0
misctexts,ZA 15,a.6-7,SA-MI-DA-E,,4,,0,0,0,0,0
misctexts,ZA 15,a.7,SO-KE-MA-SE,,5,,0,0,0,0,0
misctexts,ZA 15,b.1,KA-DI,VINa,3,,0,0,0,0,0
misctexts,ZA 15,b.2,KU-RO,VINa,78,,0,0,0,0,1
misctexts,ZA 15,b.3,VINa+RA *594,,17,,0,0,0,0,0
misctexts,ZA 16,.4,PA,,6,,0,1,0,0,0
misctexts,ZA 16,.4,SU,,4,,0,1,0,0,0
misctexts,ZA 18,a.1,KU-*321,GRA+PA *574,2,DD,0,0,0,0,0
misctexts,ZA 18,a.2,GRA+,,2,DD,0,1,0,0,0
misctexts,ZA 18,a.2,OLE+KI *618,,,BB,0,0,0,0,0
misctexts,ZA 18,a.2,OLIV,,,E,0,0,0,0,0
misctexts,ZA 20,.2,,,4,,0,1,0,0,0
misctexts,ZA 20,.2,SI-TE-TU,,1,,0,0,0,0,0
misctexts,ZA 20,.3,SI-TU,,6,,0,0,0,0,0
misctexts,ZA 20,.3,TE-*123,,12,,0,0,0,0,0
misctexts,ZA 20,.3,RU-MA-TA-SE,,3,,0,0,0,0,0
misctexts,ZA 20,.4,KU-RA,,130,,0,0,0,0,0
misctexts,ZA 26,a.2,OVISf,,13,,0,1,0,0,0
misctexts,ZA 26,b.1,OVISf,,7,,0,1,0,0,0
misctexts,ZA 27,.2,DI-KI,,2,,0,1,0,0,0
misctexts,ZA 29,a.1,MA,,100,,0,1,0,0,0
misctexts,ZA 30,.2,,,7,,0,1,0,0,0
misctexts,ZA 4,a.1,,,,E,0,1,0,0,0
misctexts,ZA 4,a.2,PI-•-SE,,5,,0,1,0,0,0
misctexts,ZA 4,a.2-3,JA-TO-JA,,3,,0,1,0,0,0
misctexts,ZA 4,a.3,A-TI-RU,,4,,0,0,0,0,0
misctexts,ZA 4,a.3-4,JA-PA,,1,,0,1,0,0,0
misctexts,ZA 4,a.4,-TU-ME-SE,,18,,0,1,0,0,0
misctexts,ZA 4,a.5,QE-SI-ZU-E,,4,,0,0,0,0,0
misctexts,ZA 4,a.5-6,Ib-NU-MA-RE,,13,,0,0,0,0,0
misctexts,ZA 4,a.6-7,SI-PI-KI,,5,,0,0,0,0,0
misctexts,ZA 4,a.7,E-*82,,50,,0,0,0,0,0
misctexts,ZA 4,a.8,KA-DI,,3,,0,0,0,0,0
misctexts,ZA 4,b.1,VINa,,104,,0,1,0,0,0
misctexts,ZA 6,a.1,PA+,,64,,1,1,0,0,0
misctexts,ZA 6,a.1,TI,,13,,0,1,0,0,0
misctexts,ZA 6,a.2,RU,,28,,0,0,0,0,0
misctexts,ZA 6,a.3,,,6,,0,0,0,0,0
misctexts,ZA 6,b.1,TU,,6,,0,1,0,0,0
misctexts,ZA 6,b.1,PA+,,40,,1,1,0,0,0
misctexts,ZA 6,b.2,TI,,13,,0,0,0,0,0
misctexts,ZA 6,b.2,RU,,26,,0,0,0,0,0
misctexts,ZA 7,a.1,U-JU,,5,,0,0,0,0,0
misctexts,ZA 7,a.1-2,A-RA-TU,,4,,0,0,0,0,0
misctexts,ZA 8,.1,A-TA-RE,FIC,,J,0,0,0,0,0
misctexts,ZA 8,.2,KU-TU-KO-RE,,,DD,0,0,0,0,0
misctexts,ZA 8,.2-3,A-RI-NI-TA,,1,BB,0,1,0,0,0
misctexts,ZA 8,.3-4,TA-I-NU-MA-PA,,,J,0,0,0,0,0
misctexts,ZA 8,.4,MA-KA-I-SE,,2,EJ,0,0,0,0,0
misctexts,ZA 8,.5,DA-I-PI-TA,,2,J,0,0,0,0,0
misctexts,ZA 8,.6,KA-I-RO,,4,BB,0,0,0,0,0
misctexts,ZA 9,.2,-RA,OVIS+SI *512,5,,0,1,1,0,0
misctexts,ZA 9,.3-4,RO-SI-RA,OVIS+SI *512,4,,0,1,0,0,0
misctexts,ZA 9,.4-5,A-TA-NA-,OVIS+SI *512,2,,0,1,0,0,0
misctexts,ZA 9,.5,-MA-JU,OVISf,2,,0,1,0,0,0
misctexts,ZA 9,.6,WI-RA-RE-MI-TE,OVISf,1,,0,0,0,0,0
religioustexts,ZA Zb 3,1,VINa,,32,,0,0,0,0,0
HTtexts,ZA Zb 3,a.1,KA-RU,*307+*307 *638 VIR+KA *568,82,,0,0,0,0,0
HTtexts,ZA Zb 3,a.1-2,*327,,33,,0,0,0,0,0
HTtexts,ZA Zb 3,a.3,KA-NU-TI,,25,,0,0,0,0,0
HTtexts,ZA Zb 3,a.3,PA-I-TO,,6,,0,0,0,0,0
HTtexts,ZA Zb 3,a.4,DI,,4,,0,0,0,0,0
HTtexts,ZA Zb 3,a.4,NA-TI,,4,,0,0,0,0,0
HTtexts,ZA Zb 3,a.4,MA-DI,,5,,0,0,0,0,0
HTtexts,ZA Zb 3,a.4-5,JU,,15,,0,0,0,0,0
HTtexts,ZA Zb 3,a.5,KI,,3,,0,0,0,0,0
HTtexts,ZA Zb 3,a.5,ZU,,5,,0,1,0,0,0
HTtexts,ZA Zb 3,a.5,TA-TI,,2,,0,0,0,0,0
HTtexts,ZA Zb 3,a.6,DE-,,3,,0,1,0,0,0
HTtexts,ZA Zb 3,a.6,A,,5,,0,1,0,0,0
