source_file,doc_id,site,support,locus,seq,context_word,logogram,integer,fraction_seq,uncertain,restored,damaged,is_kuro,parser
HTtexts,HT 95+113bis,Haghia Triada,tablet,b.1,556,SA-RU,,10,,0,0,0,0,B
HTtexts,HT 95+113bis,Haghia Triada,tablet,b.2,557,DA-ME,,10,,0,0,0,0,B
HTtexts,HT 95+113bis,Haghia Triada,tablet,b.2-3,558,MI-NU-TE,,10,,0,0,0,0,B
HTtexts,HT 95+113bis,Haghia Triada,tablet,b.3-4,559,KU-NI-SU,,10,,0,0,0,0,B
HTtexts,HT 95+113bis,Haghia Triada,tablet,b.4,560,DI-DE-RU,,10,,0,0,0,0,B
HTtexts,HT 95+113bis,Haghia Triada,tablet,b.4-5,561,QE-RA2-U,,10,,0,0,0,0,B
HTtexts,HT 96,Haghia Triada,tablet,a.2-3,562,SI-MI-TA,GRA,5,,0,0,0,0,B
HTtexts,HT 96,Haghia Triada,tablet,a.3,563,RU-SA,,4,,0,0,0,0,B
HTtexts,HT 96,Haghia Triada,tablet,a.3,564,*317,,1,,0,0,0,0,B
HTtexts,HT 96,Haghia Triada,tablet,a.4,565,PI-TA-RA,,1,,0,0,0,0,B
HTtexts,HT 96,Haghia Triada,tablet,a.4,566,*344,,1,,0,0,0,0,B
HTtexts,HT 96,Haghia Triada,tablet,a.5,567,KU-MA-RO,TE FIC,20,,0,1,0,0,B
HTtexts,HT 96,Haghia Triada,tablet,a.6,568,FIC,,2,,0,1,0,0,B
HTtexts,HT 96,Haghia Triada,tablet,b.1-2,569,QA-*118-RA-RE,I+ *516 GRA,40,JE,1,1,0,0,B
HTtexts,HT 96,Haghia Triada,tablet,b.3,570,*610,,4,,0,0,0,0,B
HTtexts,HT 96,Haghia Triada,tablet,b.3,571,FIC,,2,K,0,0,0,0,B
HTtexts,HT 97,Haghia Triada,tablet,a.1,572,KA-RU,*307+*307 *638 VIR+KA *568,82,,0,0,0,0,B
HTtexts,HT 97,Haghia Triada,tablet,a.1-2,573,*327,,33,,0,0,0,0,B
HTtexts,HT 97,Haghia Triada,tablet,a.3,574,KA-NU-TI,,25,,0,0,0,0,B
HTtexts,HT 97,Haghia Triada,tablet,a.3,575,PA-I-TO,,6,,0,0,0,0,B
HTtexts,HT 97,Haghia Triada,tablet,a.4,576,DI,,4,,0,0,0,0,B
HTtexts,HT 97,Haghia Triada,tablet,a.4,577,NA-TI,,4,,0,0,0,0,B
HTtexts,HT 97,Haghia Triada,tablet,a.4,578,MA-DI,,5,,0,0,0,0,B
HTtexts,HT 97,Haghia Triada,tablet,a.4-5,579,JU,,15,,0,0,0,0,B
HTtexts,HT 97,Haghia Triada,tablet,a.5,580,KI,,3,,0,0,0,0,B
HTtexts,HT 97,Haghia Triada,tablet,a.5,581,ZU,,5,,0,1,0,0,B
HTtexts,HT 97,Haghia Triada,tablet,a.5,582,TA-TI,,2,,0,0,0,0,B
HTtexts,HT 97,Haghia Triada,tablet,a.6,583,,,3,DE,0,1,0,0,B
HTtexts,HT 97,Haghia Triada,tablet,a.6,584,A,,5,,0,1,0,0,B
HTtexts,HT 2.1,Haghia Triada,wc,a.1,585,,,1,DE,0,1,0,0,B
HTtexts,HT 2.1,Haghia Triada,wc,a.2,586,TU,,1,,0,1,0,0,B
HTtexts,HT 2.1,Haghia Triada,wc,a.2,587,TA-NA-TI,,,JE,0,0,0,0,B
HTtexts,HT 2.1,Haghia Triada,wc,a.2-3,588,DI-RE-DI-NA,,,J,0,0,0,0,B
HTtexts,HT 2.1,Haghia Triada,wc,a.3,589,TE-*301,,,JE,0,0,0,0,B
HTtexts,HT 2.1,Haghia Triada,wc,a.4,590,RO-KE,,,J,0,0,0,0,B
HTtexts,HT 2.1,Haghia Triada,wc,a.4-5,591,KA-RI-*310-I,,,E,0,0,0,0,B
HTtexts,HT 2.1,Haghia Triada,wc,b.2,592,VINa,,,JE,0,1,0,0,B
HTtexts,HT 99,Haghia Triada,tablet,a.1,593,SA-RA2,*303,4,,0,1,0,0,B
HTtexts,HT 99,Haghia Triada,tablet,a.2,594,FIC,,4,,0,1,0,0,B
HTtexts,HT 99,Haghia Triada,tablet,a.2,595,VINa,,1,H,0,0,0,0,B
HTtexts,HT 99,Haghia Triada,tablet,b.1,596,FIC,,6,,0,0,0,0,B
HTtexts,HT 99,Haghia Triada,tablet,b.1,597,DA-SI-*118,,2,,0,0,0,0,B
HTtexts,HT 99,Haghia Triada,tablet,b.1,598,ZU-DU,,1,,0,0,0,0,B
HTtexts,HT 99,Haghia Triada,tablet,b.2-3,599,RU-MA-TA,,1,,0,0,0,0,B
HTtexts,HT 100,Haghia Triada,tablet,.1,600,*568,,58,,0,1,0,0,B
HTtexts,HT 100,Haghia Triada,tablet,.2,601,*523,,12,,0,0,0,0,B
HTtexts,HT 100,Haghia Triada,tablet,.2,602,KI,,2,,0,0,0,0,B
HTtexts,HT 100,Haghia Triada,tablet,.2,603,*305,,5,,0,0,0,0,B
HTtexts,HT 100,Haghia Triada,tablet,.2-3,604,*570,,16,,0,0,0,0,B
HTtexts,HT 100,Haghia Triada,tablet,.3,605,KU-RO,,97,,0,0,0,1,B
HTtexts,HT 100,Haghia Triada,tablet,.4,606,SA-RA2,*303,5,E,0,0,0,0,B
HTtexts,HT 100,Haghia Triada,tablet,.4,607,FIC,,2,DD,0,0,0,0,B
HTtexts,HT 100,Haghia Triada,tablet,.4,608,VINa,,2,J,0,0,0,0,B
HTtexts,HT 100,Haghia Triada,tablet,.5,609,*610,,2,H,0,0,0,0,B
HTtexts,HT 100,Haghia Triada,tablet,.5,610,*622,,3,,0,0,0,0,B
HTtexts,HT 100,Haghia Triada,tablet,.5,611,*612,,,JE,0,0,0,0,B
HTtexts,HT 101,Haghia Triada,tablet,.1,612,ZU-*22f-DI,GRA+QE *578,40,,0,0,0,0,B
HTtexts,HT 101,Haghia Triada,tablet,.2,613,*610,,8,,0,0,0,0,B
HTtexts,HT 101,Haghia Triada,tablet,.2,614,*622,,8,,0,0,0,0,B
HTtexts,HT 101,Haghia Triada,tablet,.2,615,*618,,2,,0,0,0,0,B
HTtexts,HT 101,Haghia Triada,tablet,.3,616,SA-RA2,GRA,41,,0,0,0,0,B
HTtexts,HT 101,Haghia Triada,tablet,.3,617,OLE,,10,,0,0,0,0,B
HTtexts,HT 101,Haghia Triada,tablet,.3,618,506,,3,,0,0,0,0,B
HTtexts,HT 101,Haghia Triada,tablet,.4,619,KU-PA3-,OLE+U *610,2,,0,1,0,0,B
HTtexts,HT 101,Haghia Triada,tablet,.5,620,,,20,,0,1,0,0,B
HTtexts,HT 101,Haghia Triada,tablet,.5,621,*304,,3,,0,0,0,0,B
HTtexts,HT 101,Haghia Triada,tablet,.5,622,*618,,2,,0,1,0,0,B
HTtexts,HT 101,Haghia Triada,tablet,.6,623,,,3,,0,1,0,0,B
HTtexts,HT 101,Haghia Triada,tablet,.6,624,OLIV,,1,E,0,0,0,0,B
HTtexts,HT 101,Haghia Triada,tablet,.6,625,*587,,1,,0,0,0,0,B
HTtexts,HT 102,Haghia Triada,tablet,.1-2,626,SA-RA2,GRA,976,,0,0,0,0,B
HTtexts,HT 102,Haghia Triada,tablet,.2,627,PA3-NI,GRA+PA *574,33,,0,1,0,0,B
HTtexts,HT 102,Haghia Triada,tablet,.3,628,*574,,33,,0,1,0,0,B
HTtexts,HT 102,Haghia Triada,tablet,.3,629,DI-RI-NA,,10,,0,0,0,0,B
HTtexts,HT 102,Haghia Triada,tablet,.3-4,630,MA-ZU,,3,,0,0,0,0,B
HTtexts,HT 102,Haghia Triada,tablet,.4,631,I-KA,,5,,0,0,0,0,B
HTtexts,HT 102,Haghia Triada,tablet,.5,632,KU-RO,,1060,,0,0,0,1,B
HTtexts,HT 103,Haghia Triada,tablet,.1,633,U-TA2,FIC,40,,0,0,0,0,B
HTtexts,HT 103,Haghia Triada,tablet,.2,634,DA-KU-SE-NE,,6,J,0,1,0,0,B
HTtexts,HT 103,Haghia Triada,tablet,.3,635,*188,,13,,0,0,0,0,B
HTtexts,HT 103,Haghia Triada,tablet,.4,636,DA-KU-NA,,1,,0,0,0,0,B
HTtexts,HT 103,Haghia Triada,tablet,.4-5,637,DA-KU-SE-NE,,1,,0,0,0,0,B
HTtexts,HT 103,Haghia Triada,tablet,.5,638,KI-RA,,5,J,0,0,0,0,B
HTtexts,HT 104,Haghia Triada,tablet,.1-2,639,DA-KU-SE-NE-TI,,45,J,0,0,0,0,B
HTtexts,HT 104,Haghia Triada,tablet,.2-3,640,I-DU-TI,,20,J,0,0,0,0,B
HTtexts,HT 104,Haghia Triada,tablet,.3-4,641,PA-DA-SU-TI,,29,,0,0,0,0,B
HTtexts,HT 104,Haghia Triada,tablet,.5,642,KU-RO,,95,,0,0,0,1,B
HTtexts,HT 105,Haghia Triada,tablet,.2,643,VIR,,234,,0,1,0,0,B
HTtexts,HT 105,Haghia Triada,tablet,.3,644,SA-RA2,VIR,235,,0,0,0,0,B
HTtexts,HT 106,Haghia Triada,tablet,.1,645,MI-NU-TE,*303,6,,0,1,0,0,B
HTtexts,HT 106,Haghia Triada,tablet,.2,646,SI,,5,J,0,0,0,0,B
HTtexts,HT 106,Haghia Triada,tablet,.2,647,SI,,1,,0,0,0,0,B
HTtexts,HT 106,Haghia Triada,tablet,.3,648,DA-,,8,,0,1,0,0,B
HTtexts,HT 106,Haghia Triada,tablet,.4,649,SI,,3,,0,1,0,0,B
HTtexts,HT 107,Haghia Triada,tablet,.1,650,,,3,,0,1,0,0,B
HTtexts,HT 107,Haghia Triada,tablet,.3,651,TE,,86,,0,0,0,0,B
HTtexts,HT 107,Haghia Triada,tablet,.3,652,*332,,7,,0,0,0,0,B
HTtexts,HT 108,Haghia Triada,tablet,.1,653,KI-RE-TA-NA,VIR,1,,0,0,0,0,B
HTtexts,HT 108,Haghia Triada,tablet,.1,654,*583,,70,,0,0,0,0,B
HTtexts,HT 108,Haghia Triada,tablet,.2,655,DI-NA-RO,,2,,0,0,0,0,B
HTtexts,HT 108,Haghia Triada,tablet,.2,656,DU-SU-NI,,5,,0,1,0,0,B
HTtexts,HT 108,Haghia Triada,tablet,.3,657,-RA2-TI,,10,,0,1,0,0,B
HTtexts,HT 109,Haghia Triada,tablet,.1,658,RE,,4,,0,1,0,0,B
HTtexts,HT 109,Haghia Triada,tablet,.2,659,TA,,4,,0,1,0,0,B
HTtexts,HT 109,Haghia Triada,tablet,.3,660,KU-RO,,129,,0,0,0,1,B
HTtexts,HT 109,Haghia Triada,tablet,.4,661,A-RA-JU,,123,,0,0,0,0,B
HTtexts,HT 110,Haghia Triada,tablet,a.1,662,SI-DU-*34-KU-MI,*303+E *626,20,,0,0,0,0,B
HTtexts,HT 110,Haghia Triada,tablet,a.2,663,KU-PA,,1,,0,0,0,0,B
HTtexts,HT 110,Haghia Triada,tablet,a.3,664,KU-RO,,100,,0,1,0,1,B
HTtexts,HT 110,Haghia Triada,tablet,a.4,665,FIC,,15,,0,1,0,0,B
HTtexts,HT 110,Haghia Triada,tablet,a.5,666,,,60,,0,1,0,0,B
HTtexts,HT 110,Haghia Triada,tablet,b.1,667,-RO,,20,,0,1,0,0,B
HTtexts,HT 110,Haghia Triada,tablet,b.1-2,668,*648,,3,,0,1,0,0,B
HTtexts,HT 110,Haghia Triada,tablet,b.2,669,,,1,,0,1,0,0,B
HTtexts,HT 110,Haghia Triada,tablet,b.2,670,MA,,5,J,0,0,0,0,B
HTtexts,HT 110,Haghia Triada,tablet,b.4,671,,,2,,0,1,0,0,B
HTtexts,HT 110,Haghia Triada,tablet,b.4,672,FIC,,1,J,0,1,0,0,B
HTtexts,HT 110,Haghia Triada,tablet,b.5,673,,,1,,0,1,0,0,B
HTtexts,HT 110,Haghia Triada,tablet,b.5,674,MA,,2,,0,0,0,0,B
HTtexts,HT 110,Haghia Triada,tablet,b.5,675,*301,,,JE,0,0,0,0,B
HTtexts,HT 111,Haghia Triada,tablet,a.2,676,QE-KA,,8,,0,1,0,0,B
HTtexts,HT 111,Haghia Triada,tablet,a.3,677,QA-QA-RU,,8,,0,1,0,0,B
HTtexts,HT 111,Haghia Triada,tablet,a.3,678,DI,,14,,0,1,0,0,B
HTtexts,HT 111,Haghia Triada,tablet,b.1,679,,,18,,0,1,0,0,B
HTtexts,HT 111,Haghia Triada,tablet,b.1,680,SA-DI,,4,,0,1,0,0,B
HTtexts,HT 111,Haghia Triada,tablet,b.2,681,,,3,,0,1,0,0,B
HTtexts,HT 111,Haghia Triada,tablet,b.3,682,FIC,,1,,0,1,0,0,B
HTtexts,HT 112,Haghia Triada,tablet,b.1,683,*303,,6,,0,1,0,0,B
HTtexts,HT 113,Haghia Triada,tablet,.2-3,684,WI-SA,,2,,0,1,0,0,B
HTtexts,HT 113,Haghia Triada,tablet,.3,685,O,,2,J,0,0,0,0,B
HTtexts,HT 113bis+95,Haghia Triada,tablet,.2,686,,,4,,0,1,0,0,B
HTtexts,HT 114,Haghia Triada,tablet,a.1-2,687,SA-RA2,GRA,10,,0,0,0,0,B
HTtexts,HT 114,Haghia Triada,tablet,a.2,688,OLE,,7,,0,0,0,0,B
HTtexts,HT 114,Haghia Triada,tablet,a.3,689,FIC,,1,,0,0,0,0,B
HTtexts,HT 114,Haghia Triada,tablet,a.3,690,VINa,,1,,0,0,0,0,B
HTtexts,HT 114,Haghia Triada,tablet,a.3-4,691,BOSm,,3,,0,0,0,0,B
HTtexts,HT 114,Haghia Triada,tablet,b.1,692,*522,,9,,0,0,0,0,B
HTtexts,HT 115,Haghia Triada,tablet,a.1-2,693,RI-TA-MA-NU-WI,,2,,0,0,0,0,B
HTtexts,HT 115,Haghia Triada,tablet,a.2-3,694,NA-QIf-NE-MI-NA,,1,,0,0,0,0,B
HTtexts,HT 115,Haghia Triada,tablet,a.3,695,SE-KU-TU,,,J,0,0,0,0,B
HTtexts,HT 115,Haghia Triada,tablet,a.4,696,PA-RA-NE,,1,,0,0,0,0,B
HTtexts,HT 115,Haghia Triada,tablet,a.4,697,A-SE-JA,,,DDDD,0,0,0,0,B
HTtexts,HT 115,Haghia Triada,tablet,a.5,698,KA-PO-RU,,1,,0,0,0,0,B
HTtexts,HT 115,Haghia Triada,tablet,a.7,699,SU,D vest.,2,,0,1,0,0,B
HTtexts,HT 115,Haghia Triada,tablet,b.1,700,PA-RA-NE,,,J,0,1,0,0,B
HTtexts,HT 115,Haghia Triada,tablet,b.2,701,NU-WI,GRA,,J,0,0,0,0,B
HTtexts,HT 115,Haghia Triada,tablet,b.2,702,DU-PA3-NA,,1,,0,0,0,0,B
HTtexts,HT 115,Haghia Triada,tablet,b.3,703,KU-RU-MA,I,,J,0,0,0,0,B
HTtexts,HT 115,Haghia Triada,tablet,b.3,704,*306-TU-JA,,1,,0,0,0,0,B
HTtexts,HT 115,Haghia Triada,tablet,b.4,705,A-I-,,1,,0,1,0,0,B
HTtexts,HT 115,Haghia Triada,tablet,b.4,706,*306+MI,,1,,0,0,0,0,B
HTtexts,HT 116,Haghia Triada,tablet,a.1-2,707,KU-PA-JA,GRA,16,,0,0,0,0,B
HTtexts,HT 116,Haghia Triada,tablet,a.2,708,PU-RA2,GRA OLE+DI *608,405,,0,0,0,0,B
HTtexts,HT 116,Haghia Triada,tablet,a.3-4,709,*529,GRA OLE+KI *618 OLE+MI *622 OLIV,16163,,0,0,0,0,B
HTtexts,HT 116,Haghia Triada,tablet,a.4,710,PI-*34-TE,GRA OLE+ OLE+MI *622 OLIV+TU *587,5512,,0,1,0,0,B
HTtexts,HT 116,Haghia Triada,tablet,a.5-6,711,SI-KI-NE,GRA *304,1212,,0,0,0,0,B
HTtexts,HT 116,Haghia Triada,tablet,a.6-7,712,QA-NU-MA,GRA *304,203,,0,0,0,0,B
HTtexts,HT 116,Haghia Triada,tablet,b.1,713,KU-RO,GRA *304,10015,,0,1,0,1,B
HTtexts,HT 116,Haghia Triada,tablet,b.2,714,OLE,,17,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,a.2,715,U-SU,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,a.2,716,MI-TU,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,a.2-3,717,KU-RA-MU,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,a.3,718,MA-RU,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,a.3,719,KU-PA3-NU,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,a.3-4,720,TU-JU-MA,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,a.4,721,U-DI-MI,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,a.4-5,722,MI-RU-TA-RA-RE,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,a.5,723,TE-JA-RE,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,a.5,724,NA-DA-RE,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,a.6,725,KU-RO,,10,,0,0,0,1,B
HTtexts,HT 117,Haghia Triada,tablet,a.7,726,KU-KU-DA-RA,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,a.7-8,727,KO-SA-I-TI,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,a.8,728,DA-MI-NU,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,a.8-9,729,DA-NE-KU-TI,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,a.9,730,KI-DA-RO,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,b.1,731,KU-RE-JU,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,b.2,732,DI-KI-SE,,1,,0,0,0,0,B
HTtexts,HT 118,Haghia Triada,tablet,.1,733,MA-DI,KI 10,15,,0,0,0,0,B
HTtexts,HT 118,Haghia Triada,tablet,.2-3,734,QA-QA-RU,KI 4,6,,0,0,0,0,B
HTtexts,HT 118,Haghia Triada,tablet,.3-4,735,A-RI-SU,KI 1,4,,0,0,0,0,B
HTtexts,HT 118,Haghia Triada,tablet,.4,736,RI-RU-MA,,10,,0,0,0,0,B
HTtexts,HT 118,Haghia Triada,tablet,.5,737,KU-RO,KI 15,30,,0,1,0,1,B
HTtexts,HT 119,Haghia Triada,tablet,.1,738,*327,,34,,0,0,0,0,B
HTtexts,HT 119,Haghia Triada,tablet,.1,739,VIR,,68,,0,0,0,0,B
HTtexts,HT 119,Haghia Triada,tablet,.2,740,RI-MI-SI,,13,,0,0,0,0,B
HTtexts,HT 119,Haghia Triada,tablet,.2,741,KO-JA,,10,,0,0,0,0,B
HTtexts,HT 119,Haghia Triada,tablet,.3,742,KU-PA3-NA-TU,,7,,0,0,0,0,B
HTtexts,HT 119,Haghia Triada,tablet,.3,743,TI,,7,,0,0,0,0,B
HTtexts,HT 119,Haghia Triada,tablet,.4,744,JA-*345,,10,,0,0,0,0,B
HTtexts,HT 119,Haghia Triada,tablet,.4,745,*306-TU,,2,,0,0,0,0,B
HTtexts,HT 119,Haghia Triada,tablet,.4,746,*327-JU,,8,,0,0,0,0,B
HTtexts,HT 119,Haghia Triada,tablet,.5,747,KU-RO,,160,,0,0,0,1,B
HTtexts,HT 120,Haghia Triada,tablet,.1-2,748,DA-ME,GRA+K+L2 *584,74,,0,0,0,0,B
HTtexts,HT 120,Haghia Triada,tablet,.2-3,749,*574,J A,62,,0,0,0,0,B
HTtexts,HT 120,Haghia Triada,tablet,.3-4,750,DA-U-*49,I GRA+PA *574,20,,0,0,0,0,B
HTtexts,HT 120,Haghia Triada,tablet,.4-5,751,KI-RE-TA-NA,GRA+B *580,60,,0,0,0,0,B
HTtexts,HT 120,Haghia Triada,tablet,.6,752,*574,,48,,0,0,0,0,B
HTtexts,HT 120,Haghia Triada,tablet,.6,753,PA-I-TO,,3,D,0,0,0,0,B
HTtexts,HT 121,Haghia Triada,tablet,.1,754,KI-RI-TA2,OLE+QE+DI *623,10,,0,0,0,0,B
HTtexts,HT 121,Haghia Triada,tablet,.2,755,SA-RA2,GRA,5,,0,0,0,0,B
HTtexts,HT 121,Haghia Triada,tablet,.2,756,OLE,,4,,0,0,0,0,B
HTtexts,HT 121,Haghia Triada,tablet,.3,757,FIC,,2,,0,0,0,0,B
HTtexts,HT 121,Haghia Triada,tablet,.3,758,VINa,,3,,0,0,0,0,B
HTtexts,HT 121,Haghia Triada,tablet,.3-4,759,BOSm,,3,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.1,760,U-DE-ZA,,2,,0,1,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.2,761,,,2,,0,1,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.2,762,DA-SI-*118,,2,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.3,763,-DI,,1,,0,1,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.3,764,TE-KI,,2,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.4,765,QA-*310-I,,3,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.4,766,JA-MI-DA-RE,,1,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.5,767,SI-DA-RE,,1,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.5,768,*324-DI-RA,,1,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.5,769,PA-DE,,1,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.6,770,KU-PA3-NU,,1,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.6,771,PA-TA-NE,,1,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.6,772,*306-TU,,1,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.7,773,DU,,1,,0,1,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.7,774,KU-PA3-NU,,1,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.7,775,DA-RI-DA,,1,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,a.8,776,KU-RO,,31,,0,0,0,1,B
HTtexts,HT 122,Haghia Triada,tablet,a.8,777,KU-DA,,1,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,b.2,778,*306-KI-TA2,,7,,0,1,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,b.3,779,A-RA-JU-U-DE-ZA,,2,,0,1,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,b.3-4,780,QA-QA-RU,,2,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,b.4,781,DI,,2,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,b.4,782,DA-RE,,2,,0,0,0,0,B
HTtexts,HT 122,Haghia Triada,tablet,b.5,783,KU-RO,,65,,0,0,0,1,B
HTtexts,HT 122,Haghia Triada,tablet,b.6,784,PO-TO-KU-RO,,97,,0,0,0,1,B
HTtexts,HT 123+124,Haghia Triada,tablet,a.1-2,785,KI-TA-I,OLIV *308 8 E KI-RO 1 X,31,,0,0,0,0,B
HTtexts,HT 123+124,Haghia Triada,tablet,a.3-4,786,PU-VINa,OLIV 31 J *308 8 J E KI-RO,,X,0,0,0,0,B
HTtexts,HT 123+124,Haghia Triada,tablet,a.4-5,787,SA-RU,OLIV *308 4 A KI-RO,16,JE,0,1,0,0,B
HTtexts,HT 123+124,Haghia Triada,tablet,a.6-7,788,DA-TU,OLIV *308 4 E KI-RO,15,JE,0,0,0,0,B
HTtexts,HT 123+124,Haghia Triada,tablet,a.8-9,789,KU-RO,25H KI-RO,6,,0,1,0,1,B
HTtexts,HT 123+124,Haghia Triada,tablet,b.1,790,*308,,11,,0,0,0,0,B
HTtexts,HT 123+124,Haghia Triada,tablet,b.1,791,*312,,1,JE,0,0,0,0,B
HTtexts,HT 123+124,Haghia Triada,tablet,b.2,792,PI-SA,,4,,0,0,0,0,B
HTtexts,HT 123+124,Haghia Triada,tablet,b.2-3,793,*188,,1,,0,0,0,0,B
HTtexts,HT 123+124,Haghia Triada,tablet,b.3,794,*188-DU,,10,,0,0,0,0,B
HTtexts,HT 123+124,Haghia Triada,tablet,b.5,795,DU-MA-I-NA,,,EF,0,0,0,0,B
HTtexts,HT 123+124,Haghia Triada,tablet,b.6,796,KU-RO,,20,,0,0,0,1,B
HTtexts,HT 123+124,Haghia Triada,tablet,b.6,797,KI-RO,,5,,0,1,0,0,B
HTtexts,HT 124+123,Haghia Triada,tablet,a.2,798,*618,,1,D,0,1,0,0,B
HTtexts,HT 124+123,Haghia Triada,tablet,a.3,799,*622,,1,J,0,1,0,0,B
HTtexts,HT 124+123,Haghia Triada,tablet,a.4,800,SA-RA2,GRA,2,,0,1,0,0,B
HTtexts,HT 124+123,Haghia Triada,tablet,a.4,801,OLE,,1,,0,1,0,0,B
HTtexts,HT 124+123,Haghia Triada,tablet,b.2,802,,,20,,0,1,0,0,B
HTtexts,HT 124+123,Haghia Triada,tablet,b.3,803,RE-TA2,GRA+PA *574,20,,0,1,0,0,B
HTtexts,HT 124+123,Haghia Triada,tablet,b.4,804,*582,,7,J,0,0,0,0,B
HTtexts,HT 124+123,Haghia Triada,tablet,b.4,805,*304,,10,,0,0,0,0,B
HTtexts,HT 124+123,Haghia Triada,tablet,b.4,806,FIC,,23,,0,0,0,0,B
HTtexts,HT 129.1,Haghia Triada,tablet,a.2,807,A-NA-,,1,,0,1,0,0,B
HTtexts,HT 129.1,Haghia Triada,tablet,a.3,808,,,,J,0,1,0,0,B
HTtexts,HT 129.1,Haghia Triada,tablet,a.3,809,SI-DI-JA,,1,,0,1,0,0,B
HTtexts,HT 129.1,Haghia Triada,tablet,a.4,810,U-*49,,1,,0,1,0,0,B
HTtexts,HT 129.1,Haghia Triada,tablet,a.5,811,,,62,,0,1,0,0,B
HTtexts,HT 129.1,Haghia Triada,tablet,a.6,812,,,2,,0,1,0,0,B
HTtexts,HT 129.1,Haghia Triada,tablet,b.1,813,*305,,3,,0,1,0,0,B
HTtexts,HT 129.1,Haghia Triada,tablet,b.2,814,,,6,,0,1,0,0,B
HTtexts,HT 129.1,Haghia Triada,tablet,b.2,815,TWE,,4,,0,0,0,0,B
HTtexts,HT 129.1,Haghia Triada,tablet,b.4,816,TU,,6,,0,1,0,0,B
HTtexts,HT 127,Haghia Triada,tablet,a.2,817,DU-NE-MI,,1,,0,1,0,0,B
HTtexts,HT 127,Haghia Triada,tablet,a.3,818,*629-DA-*47-KU,,1,,0,1,0,0,B
HTtexts,HT 127,Haghia Triada,tablet,b.2,819,NE,,13,,0,1,0,0,B
HTtexts,HT 127,Haghia Triada,tablet,b.4,820,KU-RO,*307,156,,0,0,0,1,B
HTtexts,HT 127,Haghia Triada,tablet,b.4-5,821,KU,,72,,0,0,0,0,B
HTtexts,HT 127,Haghia Triada,tablet,b.5,822,*572,,24,,0,0,0,0,B
HTtexts,HT 127,Haghia Triada,tablet,b.5,823,*545,,15,,0,0,0,0,B
HTtexts,HT 127,Haghia Triada,tablet,b.6,824,*301,,11,,0,0,0,0,B
HTtexts,HT 127,Haghia Triada,tablet,b.6,825,*545,,14,,0,1,0,0,B
HTtexts,HT 127,Haghia Triada,tablet,b.7,826,KU-RO,,292,,0,0,0,1,B
HTtexts,HT 128+134,Haghia Triada,tablet,a.1-2,827,TU-RU-NU-SE-ME,GRA+,10,,0,1,0,0,B
HTtexts,HT 128+134,Haghia Triada,tablet,a.2,828,WA-TU-MA-RE,GRA+KU *579,12,,0,1,0,0,B
